經度,緯度,屋齡,面積,建物類型,用途,樓別/樓高,佈局,電梯,管理員,車位數量,價格,行政區,交易年份
120.74648681199646,24.264015543909142,3,45.21,住宅大樓(11層含以上有電梯),住家用,七層/十二層,3房2廳2衛,有,有,2,"12,500,000",豐原區,112
120.7259685423324,24.237795240193716,7,46.61,住宅大樓(11層含以上有電梯),住家用,八層/十二層,3房2廳2衛,有,有,1,"14,000,000",豐原區,112
120.71634583015683,24.252143094032768,3,47.80,住宅大樓(11層含以上有電梯),住家用,二層/十五層,3房2廳2衛,有,有,1,"13,500,000",豐原區,112
120.71918570398034,24.2370244214455,3,44.99,住宅大樓(11層含以上有電梯),商辦用,"一層,騎樓,見其他登記事項/十二層",1房1廳2衛,有,有,1,"16,750,000",豐原區,112
120.72080335779876,24.24026888486085,,83.67,透天厝,住家用,全/四層,5房3廳7衛,有,無,1,"35,500,000",豐原區,112
120.71824907519643,24.264381195097016,1,46.52,住宅大樓(11層含以上有電梯),商業用,"一層,見其他登記事項/十一層",5房1廳5衛,有,有,1,"16,180,000",豐原區,112
120.72315102537232,24.247496547652702,17,69.49,住宅大樓(11層含以上有電梯),住商用,"一層,二層,騎樓/十四層",1房1廳2衛,有,有,1,"19,880,000",豐原區,112
120.71797352438011,24.264281366672865,1,45.74,住宅大樓(11層含以上有電梯),商辦用,"一層,二層,見其他登記事項/十一層",1房2廳2衛,有,有,1,"28,600,000",豐原區,112
120.70751052236074,24.248550796140485,44,34.88,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"10,500,000",豐原區,112
120.71576052466939,24.254065212388273,44,60.06,透天厝,住商用,全/三層,5房3廳3衛,無,無,0,"16,800,000",豐原區,112
120.73896715723363,24.256770428784414,29,175.64,透天厝,工業用,全/二層,,有,無,0,"78,000,000",豐原區,112
120.72187760583556,24.24437915686946,22,79.82,透天厝,其他,全/四層,4房3廳4衛,無,無,0,"21,000,000",豐原區,112
120.70672584088526,24.238590065330815,24,37.81,華廈(10層含以下有電梯),住家用,六層/九層,3房2廳2衛,有,有,0,"7,100,000",豐原區,112
120.72814241298597,24.248146628051927,35,47.11,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"12,000,000",豐原區,112
120.72441782431281,24.24457338485385,22,19.44,住宅大樓(11層含以上有電梯),住家用,九層/十四層,2房1廳1衛,有,有,0,"5,700,000",豐原區,112
120.73489017918997,24.25189662845417,14,69.92,透天厝,住家用,全/三層,4房3廳3衛,無,無,0,"11,500,000",豐原區,112
120.72309536175715,24.236814891087324,43,35.89,透天厝,住家用,全/二層,5房2廳2衛,無,無,0,"8,000,000",豐原區,112
120.72637999048914,24.26180466225968,49,31.93,透天厝,住家用,全/二層,5房2廳2衛,無,無,0,"7,500,000",豐原區,112
120.72822903270436,24.27688672213061,16,57.20,透天厝,住家用,全/三層,6房2廳3衛,無,無,0,"16,800,000",豐原區,112
120.70770927133472,24.247765636194885,46,30.49,透天厝,住家用,全/二層,3房3廳2衛,無,無,0,"11,800,000",豐原區,112
120.7346801916716,24.24868185901088,42,35.62,透天厝,住商用,全/二層,6房2廳2衛,無,無,0,"9,000,000",豐原區,112
120.70091873092726,24.24590144729551,29,62.13,華廈(10層含以下有電梯),住商用,"一層,二層,騎樓/七層",3房2廳1衛,有,有,0,"9,800,000",豐原區,112
120.71965528564783,24.238424823163548,35,43.73,透天厝,住家用,全/三層,4房3廳3衛,無,無,0,"13,500,000",豐原區,112
120.71028343154816,24.246036955536585,50,48.95,透天厝,住家用,全/三層,5房3廳2衛,無,無,0,"7,700,000",豐原區,112
120.71608731711054,24.25325319372405,42,25.82,華廈(10層含以下有電梯),住家用,六層/八層,1房1廳1衛,有,無,0,"4,750,000",豐原區,112
120.70981881681567,24.246821612198428,56,24.68,透天厝,住家用,全/二層,3房2廳2衛,無,無,0,"5,880,000",豐原區,112
120.70243446719506,24.246238516942416,38,20.09,公寓(5樓含以下無電梯),住家用,三層/五層,2房2廳1衛,無,無,0,"5,560,000",豐原區,112
120.73350547102577,24.25004322767933,39,37.62,透天厝,住家用,全/二層,4房2廳3衛,無,無,0,"3,039,369",豐原區,112
120.72311142337166,24.26123894126858,27,10.40,住宅大樓(11層含以上有電梯),住家用,十一層/二十層,1房1衛,有,有,0,"2,800,000",豐原區,112
120.70090307060455,24.23153594682466,16,48.34,透天厝,住家用,全/三層,4房3廳3衛,無,有,0,"13,608,000",豐原區,112
120.71170826581499,24.2517641779932,1,62.51,透天厝,住家用,全/四層,5房2廳4衛,無,無,0,"20,000,000",豐原區,112
120.71165920926995,24.251682825138907,1,62.43,透天厝,住家用,全/四層,5房2廳4衛,無,無,0,"20,000,000",豐原區,112
120.7165937656041,24.246915641401053,30,48.75,華廈(10層含以下有電梯),住家用,二層/七層,4房2廳2衛,有,有,0,"7,950,000",豐原區,112
120.71165931104923,24.25163768094933,1,64.28,透天厝,住家用,全/四層,5房2廳4衛,無,無,0,"20,000,000",豐原區,112
120.71163979841761,24.25155636917779,1,81.57,透天厝,住商用,全/四層,5房2廳6衛,有,無,0,"26,000,000",豐原區,112
120.72311142337166,24.26123894126858,27,29.12,住宅大樓(11層含以上有電梯),住家用,十三層/二十層,3房2廳2衛,有,有,0,"6,820,000",豐原區,112
120.72463443767282,24.23085838195395,46,119.12,透天厝,工業用,全/二層,,無,無,0,"96,980,000",豐原區,112
120.72441782431281,24.24457338485385,22,18.91,住宅大樓(11層含以上有電梯),住家用,五層/十四層,2房2廳1衛,有,有,0,"5,200,000",豐原區,112
120.70721117500632,24.245958844127305,44,30.79,透天厝,住家用,全/二層,2廳2衛,無,無,0,"10,000,000",豐原區,112
120.72151108310128,24.258942594105395,70,90.51,透天厝,工業用,全/一層,,無,無,0,"28,000,000",豐原區,112
120.72842285074297,24.23665292605439,40,21.18,透天厝,農業用,全/一層,4房3廳2衛,無,無,0,"28,430,000",豐原區,112
120.70986080785954,24.24567498037608,53,26.93,透天厝,住家用,全/二層,3房2廳2衛,無,無,0,"6,500,000",豐原區,112
120.74508514925425,24.2556972923862,30,32.02,透天厝,住商用,全/三層,4房2廳5衛,無,無,0,"13,200,000",豐原區,112
120.72252135971024,24.251766225845174,26,31.74,住宅大樓(11層含以上有電梯),住家用,六層/十三層,3房2廳2衛,有,有,0,"5,000,000",豐原區,112
120.72109803341382,24.267700165198555,,35.45,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"7,600,000",豐原區,112
120.71733032712685,24.243368527753518,55,46.98,透天厝,住家用,全/三層,3房2廳2衛,無,無,0,"16,000,000",豐原區,112
120.70290627926524,24.250853356260382,50,13.02,透天厝,住家用,全/一層,3房2廳2衛,無,無,0,"2,250,000",豐原區,112
120.71119916956764,24.250435922935953,11,40.28,公寓(5樓含以下無電梯),住家用,四層/五層,3房1廳2衛,無,無,0,"6,598,200",豐原區,112
120.71965860853626,24.23690791773698,3,63.56,透天厝,住家用,全/四層,4房3廳6衛,無,無,0,"22,800,000",豐原區,112
120.70993663905438,24.2426322746716,52,10.16,透天厝,住家用,全/二層,4房2廳1衛,無,無,0,"3,000,000",豐原區,112
120.70170031878807,24.248566602776947,31,29.68,住宅大樓(11層含以上有電梯),住家用,十五層/十六層,3房2廳2衛,有,有,0,"6,600,000",豐原區,112
120.72172275167783,24.25218913955787,29,7.85,華廈(10層含以下有電梯),住家用,五層/十層,1房1衛,有,有,0,"2,150,000",豐原區,112
120.7206568275401,24.230706673255497,16,46.76,透天厝,住家用,全/三層,3房2廳3衛,無,有,0,"15,400,000",豐原區,112
120.7202896646135,24.250028534473376,26,10.92,華廈(10層含以下有電梯),住家用,四層/六層,1房1衛,有,無,0,"2,880,000",豐原區,112
120.71443968565934,24.2545954723868,30,41.19,透天厝,住家用,全/四層,3房6廳4衛,無,無,0,"14,600,000",豐原區,112
120.70674425187306,24.239149920785877,20,56.94,透天厝,住家用,全/五層,3房2廳5衛,無,無,0,"13,550,000",豐原區,112
120.71267680251192,24.254619239654154,55,23.72,透天厝,住家用,全/二層,2房2廳1衛,無,無,0,"6,300,000",豐原區,112
120.71448544744338,24.2385055017096,56,11.17,透天厝,住家用,全/一層,2房2廳2衛,無,無,0,"5,500,000",豐原區,112
120.72972527871522,24.254045518900153,30,16.58,華廈(10層含以下有電梯),住家用,七層/九層,1房1廳1衛,有,有,0,"4,400,000",豐原區,112
120.70812606431602,24.242050950030194,29,20.72,住宅大樓(11層含以上有電梯),商業用,一層/十二層,,有,有,0,"3,000,000",豐原區,112
120.72458931466846,24.25182415670691,30,9.93,住宅大樓(11層含以上有電梯),住家用,十層/十一層,1房1衛,有,有,0,"3,180,000",豐原區,112
120.72405725360844,24.238252275024685,30,24.89,華廈(10層含以下有電梯),住家用,三層/五層,3房2廳1衛,有,有,0,"5,550,000",豐原區,112
120.72252135971024,24.251766225845174,26,8.19,住宅大樓(11層含以上有電梯),住家用,九層/十三層,1房1衛,有,有,0,"2,400,000",豐原區,112
120.7269947430703,24.24603173974729,34,31.36,公寓(5樓含以下無電梯),住家用,二層/五層,3房2廳2衛,無,有,0,"5,270,000",豐原區,112
120.7269947430703,24.24603173974729,34,31.36,公寓(5樓含以下無電梯),住家用,三層/五層,3房2廳2衛,無,有,0,"5,600,000",豐原區,112
120.70291970038386,24.245074680993916,1,72.05,透天厝,住商用,全/四層,5房3廳5衛,有,無,0,"36,800,000",豐原區,112
120.72614816130125,24.255086516934245,35,28.25,公寓(5樓含以下無電梯),住家用,四層/五層,3房2廳1衛,無,無,0,"4,300,000",豐原區,112
120.73300044025615,24.24194311741685,37,34.48,透天厝,住家用,全/二層,5房2廳3衛,無,無,0,"13,000,000",豐原區,112
120.70520487910434,24.24055549584225,45,49.00,透天厝,住商用,全/二層,4房3廳2衛,無,無,0,"17,500,000",豐原區,112
120.71438382965708,24.257556943798814,38,24.11,透天厝,住商用,全/二層,3房2廳3衛,無,無,0,"9,000,000",豐原區,112
120.71398763188812,24.24095148230502,,109.51,透天厝,住家用,全/四層,5房3廳6衛,有,無,0,"45,680,000",豐原區,112
120.72441782431281,24.24457338485385,22,16.94,住宅大樓(11層含以上有電梯),住家用,十三層/十四層,2房2廳1衛,有,有,0,"4,600,000",豐原區,112
120.73353582338859,24.249655023772895,35,47.80,透天厝,住家用,全/三層,5房2廳2衛,無,無,0,"9,300,000",豐原區,112
120.72671184462708,24.25399499092897,28,8.10,華廈(10層含以下有電梯),住家用,六層/十層,1房1衛,有,有,0,"2,660,000",豐原區,112
120.7169764831344,24.243069917069107,,44.49,華廈(10層含以下有電梯),住家用,五層/七層,3房2廳2衛,有,有,1,"12,000,000",豐原區,112
120.72311142337166,24.26123894126858,27,29.07,住宅大樓(11層含以上有電梯),住家用,四層/二十層,3房2廳1衛,有,有,1,"6,500,000",豐原區,112
120.7158325336769,24.243817197096146,30,38.97,華廈(10層含以下有電梯),住家用,四層/五層,3房2廳2衛,有,有,1,"8,000,000",豐原區,112
120.72574085973771,24.25672909961711,14,26.60,華廈(10層含以下有電梯),辦公用,五層/九層,1房2廳2衛,有,有,2,"7,500,000",豐原區,112
120.70919313248538,24.24048190892204,,44.72,住宅大樓(11層含以上有電梯),,,3房2廳2衛,有,有,1,"13,100,000",豐原區,112
120.71138831856763,24.240802113183552,32,42.21,華廈(10層含以下有電梯),住家用,三層/五層,3房2廳2衛,有,有,1,"8,780,000",豐原區,112
120.72231628805024,24.260036605639723,1,40.84,住宅大樓(11層含以上有電梯),住家用,七層/十五層,2房2廳2衛,有,有,1,"12,400,000",豐原區,112
120.71504913380468,24.2595265615329,30,31.10,華廈(10層含以下有電梯),住家用,五層/七層,3房2廳2衛,有,有,1,"6,800,000",豐原區,112
120.72231628805024,24.260036605639723,1,36.96,住宅大樓(11層含以上有電梯),住家用,十三層/十五層,2房2廳1衛,有,有,1,"11,850,000",豐原區,112
120.713859391192,24.254260298621215,10,42.66,住宅大樓(11層含以上有電梯),住家用,四層/十四層,3房2廳2衛,有,有,1,"12,000,000",豐原區,112
120.71918570398034,24.2370244214455,3,28.49,住宅大樓(11層含以上有電梯),住家用,二層/十二層,2房2廳1衛,有,有,1,"8,200,000",豐原區,112
120.70170031878807,24.248566602776947,31,61.23,住宅大樓(11層含以上有電梯),住家用,十二層/十六層,3房3廳4衛,有,有,1,"8,200,000",豐原區,112
120.71824907519643,24.264381195097016,1,45.22,住宅大樓(11層含以上有電梯),住家用,五層/十一層,3房2廳2衛,有,有,1,"13,200,000",豐原區,112
120.74648681199646,24.264015543909142,3,39.49,住宅大樓(11層含以上有電梯),住家用,二層/十二層,3房2廳2衛,有,有,1,"11,000,000",豐原區,112
120.7066888475388,24.2547251876358,33,108.01,華廈(10層含以下有電梯),商業用,七層/七層,1房1廳1衛,有,有,0,"9,500,000",豐原區,112
120.72273766858655,24.238295021322486,47,22.61,透天厝,住商用,全/二層,3房3廳2衛,無,無,0,"7,180,000",豐原區,112
120.72202171963556,24.25509709037734,28,9.57,華廈(10層含以下有電梯),住家用,六層/十層,1房1衛,有,有,0,"2,940,000",豐原區,112
120.70170031878807,24.248566602776947,31,36.69,住宅大樓(11層含以上有電梯),住家用,九層/十六層,4房2廳2衛,有,有,0,"3,960,000",豐原區,112
120.72531271825319,24.263482170402433,27,28.17,透天厝,農業用,全/一層,2房2廳1衛,無,無,0,"42,224,160",豐原區,112
120.72617528831529,24.23781367004778,11,158.39,透天厝,住商用,全/四層,12房9廳7衛,有,無,0,"42,480,000",豐原區,112
120.72165426956951,24.25650496873378,50,34.11,透天厝,商業用,全/二層,4房2廳2衛,無,無,0,"13,000,000",豐原區,112
120.74421151255052,24.264111051914718,34,118.09,透天厝,其他,全/二層,8房1廳4衛,無,無,0,"40,000,000",豐原區,112
120.74631671016219,24.265360610126965,33,35.10,透天厝,商業用,全/二層,6房2廳3衛,無,無,0,"15,800,000",豐原區,112
120.710504836268,24.248285641514997,51,33.29,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"11,880,000",豐原區,112
120.71714101621794,24.27107879025904,25,57.66,透天厝,其他,全/三層,4房3廳3衛,無,無,0,"12,500,000",豐原區,112
120.73380263491707,24.249213060414423,34,49.11,透天厝,住家用,全/四層,4房1廳3衛,無,無,0,"4,000,000",豐原區,112
120.71769635102186,24.242610751505104,55,20.51,透天厝,住家用,全/二層,3房3廳3衛,無,無,0,"5,000,000",豐原區,112
120.70061145128213,24.246758630438688,28,39.42,華廈(10層含以下有電梯),住家用,五層/七層,3房2廳2衛,有,有,0,"5,700,000",豐原區,112
120.7183602388632,24.26756869995945,12,53.67,透天厝,住家用,全/三層,5房3廳3衛,無,無,0,"18,300,000",豐原區,112
120.73044709484479,24.229297699057405,41,29.22,透天厝,住家用,全/二層,3房2廳2衛,無,無,0,"6,800,000",豐原區,112
120.72441782431281,24.24457338485385,22,20.46,住宅大樓(11層含以上有電梯),住家用,十二層/十四層,2房1廳1衛,有,有,0,"5,880,000",豐原區,112
120.71736480098286,24.258962032869988,9,68.25,透天厝,住家用,全/四層,4房3廳3衛,無,無,0,"21,500,000",豐原區,112
120.71557682395229,24.24367225732601,31,29.18,華廈(10層含以下有電梯),住家用,三層/五層,3房1廳2衛,有,有,0,"4,300,000",豐原區,112
120.71264593521006,24.272731734559457,29,55.92,透天厝,住家用,全/四層,4房3廳3衛,無,無,0,"8,100,000",豐原區,112
120.71722927970524,24.244533110169613,1,11.33,華廈(10層含以下有電梯),住家用,五層/五層,1房1廳1衛,有,有,0,"4,280,000",豐原區,112
120.72134373232998,24.23178239880513,16,25.95,透天厝,住家用,全/三層,4房3廳3衛,無,無,0,"6,500,000",豐原區,112
120.72202171963556,24.25509709037734,29,24.24,華廈(10層含以下有電梯),住家用,七層/十層,3房2廳1衛,有,有,0,"6,250,000",豐原區,112
120.71197374208319,24.260694552769827,24,108.28,透天厝,住家用,全/四層,5房2廳3衛,無,無,0,"23,600,000",豐原區,112
120.72426135411852,24.239498675470752,30,28.89,華廈(10層含以下有電梯),住家用,二層/九層,3房2廳2衛,有,有,0,"5,100,000",豐原區,112
120.72213099177493,24.254663888778925,20,12.17,住宅大樓(11層含以上有電梯),住家用,十四層/十四層,1房1衛,有,有,0,"3,150,000",豐原區,112
120.72449751536517,24.23500255546461,2,62.21,透天厝,住商用,全/四層,4房3廳4衛,無,無,0,"24,000,000",豐原區,112
120.7271946009114,24.244668677029523,30,9.95,公寓(5樓含以下無電梯),住家用,二層/五層,1房1衛,無,無,0,"2,700,000",豐原區,112
120.72252135971024,24.251766225845174,26,11.44,住宅大樓(11層含以上有電梯),住家用,四層/十三層,1房1衛,有,有,0,"3,200,000",豐原區,112
120.72703919531325,24.239043194780923,8,81.66,透天厝,住家用,全/四層,6房2廳8衛,有,無,0,"34,500,000",豐原區,112
120.70236160602238,24.24792683301744,47,26.14,透天厝,住家用,全/二層,3房2廳2衛,無,無,0,"8,880,000",豐原區,112
120.72099201626142,24.230517666517677,16,50.27,透天厝,住家用,全/三層,4房2廳3衛,無,有,0,"12,000,000",豐原區,112
120.72854304189902,24.254260122074168,44,25.08,公寓(5樓含以下無電梯),住家用,二層/五層,3房1廳1衛,無,無,0,"6,220,000",豐原區,112
120.72925629766868,24.224356592036276,42,34.94,透天厝,住商用,全/二層,3房2廳2衛,無,無,0,"8,880,000",豐原區,112
120.72637289275967,24.255917608461974,27,23.68,華廈(10層含以下有電梯),住家用,六層/八層,2房2廳1衛,有,有,0,"6,780,000",豐原區,112
120.69989192315971,24.247037122905848,1,55.48,透天厝,住家用,全/四層,5房2廳4衛,有,有,0,"20,600,000",豐原區,112
120.72938097589544,24.244555205391006,48,27.52,透天厝,住家用,全/二層,5房2廳2衛,無,無,0,"7,000,000",豐原區,112
120.70608670281095,24.2381915471113,15,54.23,透天厝,住家用,全/四層,4房3廳3衛,無,無,0,"21,800,000",豐原區,112
120.7429616793195,24.263621369597807,8,44.13,透天厝,住家用,全/四層,4房2廳4衛,無,無,0,"15,800,000",豐原區,112
120.71891047872158,24.241285708807574,44,34.06,透天厝,商業用,全/二層,2房1廳2衛,無,無,0,"9,680,000",豐原區,112
120.72607769574788,24.255799701698198,19,62.68,透天厝,住家用,全/四層,4房3廳3衛,無,有,0,"25,500,000",豐原區,112
120.72172275167783,24.25218913955787,29,9.30,華廈(10層含以下有電梯),住家用,七層/十層,1房1衛,有,有,0,"2,650,000",豐原區,112
120.70170031878807,24.248566602776947,31,29.61,住宅大樓(11層含以上有電梯),住家用,五層/十六層,3房2廳2衛,有,有,0,"5,550,000",豐原區,112
120.70953415236288,24.242080730693772,,38.44,透天厝,,全/--,3房3廳3衛,無,無,0,"13,000,000",豐原區,112
120.70819497411696,24.242060111050336,29,63.95,住宅大樓(11層含以上有電梯),住商用,"一層,二層,三層,騎樓/十二層",3房2廳2衛,有,有,0,"11,000,000",豐原區,112
120.72671184462708,24.25399499092897,28,11.34,華廈(10層含以下有電梯),住家用,二層/十層,1房1衛,有,有,0,"2,300,000",豐原區,112
120.7390033098533,24.248707393828038,46,25.41,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"6,000,000",豐原區,112
120.70807686677979,24.250664714938228,23,35.29,住宅大樓(11層含以上有電梯),住家用,七層/十六層,3房2廳2衛,有,有,0,"8,200,000",豐原區,112
120.70975901438436,24.247137523683616,50,28.56,透天厝,住家用,全/二層,3房2廳3衛,無,無,0,"7,000,000",豐原區,112
120.72577884696327,24.25279244067198,30,43.09,華廈(10層含以下有電梯),住家用,十層/十層,5房2廳2衛,有,有,0,"7,300,000",豐原區,112
120.70998460273157,24.238849133107557,33,77.68,透天厝,住家用,全/四層,4房3廳4衛,無,有,0,"15,200,000",豐原區,112
120.7202896646135,24.250028534473376,26,10.92,華廈(10層含以下有電梯),住家用,三層/六層,1房1衛,有,無,0,"2,780,000",豐原區,112
120.72707277196028,24.246384021112455,61,33.28,透天厝,住家用,全/二層,,無,無,0,"8,000,000",豐原區,112
120.7265652200829,24.248875171335847,43,60.76,透天厝,住商用,全/三層,4房2廳3衛,無,無,0,"14,300,000",豐原區,112
120.73154119645251,24.242825425869462,32,29.56,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"10,000,000",豐原區,112
120.7158325336769,24.243817197096146,30,35.76,華廈(10層含以下有電梯),住家用,二層/五層,2房2廳2衛,有,有,1,"6,500,000",豐原區,112
120.7169764831344,24.243069917069107,,44.49,華廈(10層含以下有電梯),住家用,三層/七層,3房2廳2衛,有,有,1,"11,750,000",豐原區,112
120.7228969194419,24.255694608255276,6,32.71,住宅大樓(11層含以上有電梯),住家用,九層/十二層,2房2廳1衛,有,有,1,"7,300,000",豐原區,112
120.74522501625177,24.26458227050498,4,40.09,住宅大樓(11層含以上有電梯),住家用,二層/十二層,3房2廳2衛,有,有,1,"10,600,000",豐原區,112
120.70853532724321,24.2439478726155,6,62.56,住宅大樓(11層含以上有電梯),住家用,十二層/十二層,3房2廳2衛,有,有,2,"18,200,000",豐原區,112
120.74522501625177,24.26458227050498,4,48.50,住宅大樓(11層含以上有電梯),住家用,七層/十二層,3房2廳2衛,有,有,1,"13,500,000",豐原區,112
120.7093737069794,24.252021588578717,6,46.87,住宅大樓(11層含以上有電梯),住家用,三層/十五層,3房2廳2衛,有,有,1,"13,300,000",豐原區,112
120.72231628805024,24.260036605639723,1,35.29,住宅大樓(11層含以上有電梯),住家用,三層/十五層,2房1廳1衛,有,有,1,"10,000,000",豐原區,112
120.70138179474422,24.245803039152275,3,29.79,華廈(10層含以下有電梯),商業用,"一層,騎樓,見其他登記事項/七層",2房2廳2衛,有,有,2,"10,500,000",豐原區,112
120.72441782431281,24.24457338485385,22,38.93,住宅大樓(11層含以上有電梯),住家用,六層/十四層,3房2廳2衛,有,有,1,"9,000,000",豐原區,112
120.70627812811232,24.24059368642665,25,35.47,華廈(10層含以下有電梯),住家用,三層/六層,3房2廳2衛,有,有,1,"6,800,000",豐原區,112
120.71530789031355,24.258317131655232,1,36.19,住宅大樓(11層含以上有電梯),住家用,十四層/十五層,2房2廳2衛,有,有,1,"11,680,000",豐原區,112
120.72236569241292,24.241815741342727,25,38.59,華廈(10層含以下有電梯),住家用,四層/九層,3房2廳2衛,有,有,1,"8,300,000",豐原區,112
120.71138831856763,24.240802113183552,32,41.68,華廈(10層含以下有電梯),住家用,二層/五層,3房2廳2衛,有,有,1,"8,600,000",豐原區,112
120.72654971633455,24.25152069593115,1,50.31,住宅大樓(11層含以上有電梯),住家用,五層/十三層,3房2廳2衛,有,有,1,"16,200,000",豐原區,112
120.71205293447457,24.24739469048738,29,34.18,華廈(10層含以下有電梯),住家用,九層/九層,1房2廳2衛,有,有,1,"3,000,000",豐原區,112
120.70627812811232,24.24059368642665,25,40.83,華廈(10層含以下有電梯),住家用,一層/六層,3房2廳2衛,有,有,1,"8,000,000",豐原區,112
120.70950432377175,24.24220707801354,32,31.58,透天厝,住家用,全/三層,3房2廳3衛,無,無,0,"5,500,000",豐原區,112
120.7158325336769,24.243817197096146,30,31.46,華廈(10層含以下有電梯),住商用,"一層,地下層/五層",,有,有,0,"6,700,000",豐原區,112
120.71568816953373,24.246742388418504,46,37.88,透天厝,商業用,全/二層,5房2廳3衛,無,無,0,"16,000,000",豐原區,112
120.7010487845073,24.228168330148566,19,47.38,透天厝,其他,全/三層,4房3廳3衛,無,無,0,"13,200,000",豐原區,112
120.73661829977662,24.273506521551994,1,55.81,透天厝,住家用,全/四層,5房3廳5衛,無,無,0,"15,500,000",豐原區,112
120.72493076966741,24.253323628679528,21,28.30,公寓(5樓含以下無電梯),商業用,二層/四層,,無,有,0,"7,920,000",豐原區,112
120.73247543307836,24.248136250356957,39,29.99,透天厝,住家用,全/二層,3房2廳2衛,無,無,0,"9,800,000",豐原區,112
120.71509860251973,24.24616342258017,29,21.76,華廈(10層含以下有電梯),住家用,五層/五層,2房2廳1衛,有,無,0,"5,500,000",豐原區,112
120.7120621211652,24.252062815939414,64,13.28,透天厝,住家用,全/一層,1房1廳1衛,無,無,0,"4,100,000",豐原區,112
120.7276179436846,24.244714594704234,54,52.02,透天厝,住商用,全/二層,2房2廳2衛,無,無,0,"25,500,000",豐原區,112
120.7228969194419,24.255694608255276,6,36.07,住宅大樓(11層含以上有電梯),住家用,三層/十二層,3房2廳2衛,有,有,0,"10,500,000",豐原區,112
120.73318083152394,24.249880123837045,45,34.74,透天厝,住家用,全/二層,4房2廳4衛,無,無,0,"12,350,000",豐原區,112
120.70831067039626,24.24314384251254,52,16.52,透天厝,住家用,全/一層,2房2廳1衛,無,無,0,"5,880,000",豐原區,112
120.7277614752968,24.24205122625102,36,53.08,透天厝,住家用,全/三層,3房3廳3衛,無,無,0,"14,300,000",豐原區,112
120.72172275167783,24.25218913955787,29,9.30,華廈(10層含以下有電梯),住家用,四層/十層,1房1廳1衛,有,有,0,"2,400,000",豐原區,112
120.72728878285021,24.246682361590043,55,29.77,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"7,300,000",豐原區,112
120.73392971683597,24.24966474198711,38,35.49,透天厝,住家用,全/二層,6房2廳3衛,無,無,0,"11,600,000",豐原區,112
120.69981305780745,24.24707308282008,1,56.64,透天厝,住家用,全/四層,4房2廳5衛,無,有,0,"20,200,000",豐原區,112
120.73714426215251,24.242853264677503,30,84.38,透天厝,住家用,全/三層,4房3廳5衛,無,無,0,"13,100,000",豐原區,112
120.72238131852487,24.239152160249773,53,17.73,透天厝,住家用,全/一層,3房2廳1衛,無,無,0,"6,200,000",豐原區,112
120.72344818776378,24.255803972933887,44,19.47,公寓(5樓含以下無電梯),住家用,"五層,電梯樓梯間/五層",2房1廳1衛,無,無,0,"3,950,000",豐原區,112
120.71508122007816,24.24512502432971,36,8.79,透天厝,住商用,全/二層,2房2廳1衛,無,無,0,"2,330,000",豐原區,112
120.69802508774349,24.228559648082644,25,47.65,透天厝,其他,全/三層,3房2廳3衛,無,有,0,"11,000,000",豐原區,112
120.6999313558543,24.24701912803229,1,56.46,透天厝,住家用,全/四層,5房2廳4衛,有,有,0,"21,000,000",豐原區,112
120.71794226896345,24.25612794713342,56,24.54,透天厝,住家用,全/二層,4房2廳2衛,無,無,0,"8,300,000",豐原區,112
120.72223254316737,24.244181154854562,45,115.76,透天厝,住商用,全/四層,6房5廳3衛,無,無,0,"22,000,000",豐原區,112
120.74202714650474,24.263069009977443,29,46.80,透天厝,住家用,全/三層,5房2廳3衛,無,無,0,"10,500,000",豐原區,112
120.72368456577627,24.25579537359637,44,23.30,公寓(5樓含以下無電梯),住家用,三層/五層,3房2廳1衛,無,無,0,"4,600,000",豐原區,112
120.70227710842077,24.250382610151075,30,34.85,華廈(10層含以下有電梯),住家用,五層/六層,3房2廳2衛,有,有,0,"6,970,000",豐原區,112
120.71717125927084,24.248505858272082,51,32.34,透天厝,住家用,全/二層,7房1廳7衛,無,無,0,"9,600,000",豐原區,112
120.72923566282843,24.252726386271483,30,27.69,住宅大樓(11層含以上有電梯),住家用,三層/十二層,3房2廳2衛,有,有,0,"6,000,000",豐原區,112
120.72877169435691,24.25324925005758,36,33.46,透天厝,住家用,全/二層,4房3廳2衛,無,無,0,"13,000,000",豐原區,112
120.70843870565257,24.243135058993833,53,16.34,透天厝,住家用,全/一層,5房2廳2衛,無,無,0,"6,500,000",豐原區,112
120.72236569241292,24.241815741342727,25,27.07,華廈(10層含以下有電梯),住家用,四層/九層,3房2廳1衛,有,有,0,"7,160,000",豐原區,112
120.72621071576843,24.239664729491125,21,24.60,華廈(10層含以下有電梯),住家用,四層/八層,2房2廳1衛,有,有,0,"6,100,000",豐原區,112
120.72444648364704,24.240410972651894,34,44.10,透天厝,住家用,全/二層,5房2廳3衛,無,無,0,"15,000,000",豐原區,112
120.72574085973771,24.25672909961711,14,19.27,華廈(10層含以下有電梯),辦公用,三層/九層,3房2廳2衛,有,有,0,"6,360,000",豐原區,112
